#{"t_start": 1766708368.2664728, "env_id": "BipedalWalker-v3"}
r,l,t
-27.783351,1600,3732.813043
-27.746424,1600,3733.638444
-29.231576,1600,3734.413059
-44.24296,1600,3736.88133
-36.464951,1600,3737.730183
-21.775855,1600,3738.567155
-16.961476,1600,3739.417278
-20.325235,1600,3740.212719
-14.691467,1600,3741.8945
-4.415822,1600,3742.869106
-31.553169,1600,3743.710128
-15.476819,1600,3744.561923
-24.944037,1600,3745.401236
-30.508121,1600,3747.892612
-34.387322,1600,3748.661677
-28.505558,1600,3749.446865
-31.767219,1600,3750.251624
-32.012552,1600,3751.059572
-40.445532,1600,3753.661323
-33.89044,1600,3754.562961
-40.444702,1600,3755.339987
-29.620691,1600,3756.179569
-29.442122,1600,3757.012194
-88.768809,215,3757.170311
-88.213343,170,3757.29884
-96.675024,455,3757.600775
-40.413937,1600,3758.818166
-31.661043,1600,3759.607467
-26.347247,1600,3760.416544
-25.0398,1600,3761.278418
-41.342029,1600,3762.0743
-28.256063,1600,3764.717061
-41.365111,1600,3765.515038
-41.364558,1600,3766.29677
-38.464401,1600,3767.092275
-43.002989,1600,3767.892573
-95.058747,368,3768.125571
-45.351765,1600,3769.541851
-51.681922,1600,3770.33672
-33.831913,1600,3771.099087
-42.040646,1600,3771.908268
-25.845117,1600,3772.729908
-23.926731,1600,3775.305707
-27.680865,1600,3776.109513
-35.133348,1600,3776.923029
-29.540228,1600,3777.727504
-24.611132,1600,3778.514276
-35.615701,1600,3780.988298
-21.597546,1600,3781.796324
-21.455769,1600,3782.558223
-36.258266,1600,3783.369456
-38.952268,1600,3784.149987
-33.559079,1600,3785.874867
-41.488597,1600,3786.707422
-43.794188,1600,3787.49695
-40.476922,1600,3788.26953
-36.931947,1600,3789.088356
-94.638402,390,3789.361808
-5.964645,1600,3791.614226
-18.643862,1600,3792.430628
-27.113725,1600,3793.245629
-86.007194,177,3793.339287
-28.037263,1600,3794.129824
-85.294857,1219,3794.929166
-89.84593,238,3795.087341
3.243379,1600,3795.983303
-17.773987,1600,3796.821042
-32.214946,1600,3797.605597
-19.369622,1600,3798.422808
-94.394443,334,3799.440674
0.522833,1600,3800.894621
-27.901522,1600,3801.769065
-3.301971,1600,3802.658532
-35.494644,1600,3803.517171
-2.898767,1600,3804.34164
-31.240443,1600,3806.893159
-49.490045,1600,3807.721625
-51.240846,1600,3808.590364
-35.121586,1600,3809.40104
-35.14592,1600,3810.174562
-44.653683,1600,3811.958698
-44.085488,1600,3812.741526
-44.665234,1600,3813.519589
-44.912718,1600,3814.343016
-46.627002,1600,3815.157396
-90.945761,282,3815.341006
-121.646396,87,3815.391776
-47.479249,1600,3817.682535
-30.713319,1600,3818.497529
-46.549171,1600,3819.287432
-36.418526,1600,3820.093232
-106.995908,155,3820.174751
-135.83726,1244,3821.020573
-33.435866,1600,3821.889144
-47.492999,1600,3822.724791
-45.5142,1600,3823.510287
-31.909543,1600,3824.292697
-45.48596,1600,3825.092707
-88.798137,178,3826.028
-47.524059,1600,3827.577822
-47.316545,1600,3828.371866
-27.475215,1600,3829.152175
-49.352038,1600,3829.971658
-48.485553,1600,3830.747789
-94.055827,323,3830.981832
-95.077761,117,3831.0604
-29.850808,1600,3833.316365
-44.386975,1600,3834.145194
-27.451909,1600,3834.964364
-44.610136,1600,3835.738862
-25.156687,1600,3836.523154
-27.421871,1600,3838.249708
-38.999296,1600,3839.023112
-26.35847,1600,3839.818816
-44.573808,1600,3840.619729
-29.592762,1600,3841.396444
-24.170979,1600,3843.832362
-22.311016,1600,3844.624401
-36.765848,1600,3845.832947
-19.783354,1600,3846.907035
-48.117304,1600,3847.907923
-40.605721,1600,3850.518216
-39.809388,1600,3851.409562
-39.930861,1600,3852.202214
-28.867434,1600,3853.009008
-35.443197,1600,3853.812188
-78.920705,1098,3854.572241
-30.075724,1600,3855.590546
-38.473456,1600,3856.447639
-33.517092,1600,3857.312536
-22.272403,1600,3858.271822
-30.391908,1600,3859.105544
-29.027725,1600,3861.732253
-11.26786,1600,3862.702539
-45.730081,1600,3863.527845
-29.99744,1600,3864.355596
-9.818379,1600,3865.174214
-111.498106,86,3865.229964
-95.984907,481,3865.542293
-26.41072,1600,3866.851513
-35.04129,1600,3867.735897
-14.573472,1600,3868.652465
-22.303852,1600,3869.48347
-43.077154,1600,3870.281639
-34.045576,1600,3872.861392
-28.399613,1600,3873.718254
-27.701191,1600,3874.615339
-27.929678,1600,3875.445065
-39.097377,1600,3876.305228
-24.204809,1600,3879.031034
-21.760446,1600,3879.887362
-17.31198,1600,3880.738216
-40.002935,1600,3881.603087
-21.462449,1600,3882.410757
-7.901853,1600,3884.177369
-30.190189,1600,3885.002482
-32.897022,1600,3885.852131
-23.527458,1600,3886.68473
-13.14294,1600,3887.543127
-36.360012,1600,3890.185006
-22.432064,1600,3890.981646
-30.726145,1600,3892.151189
-23.519875,1600,3893.181539
-28.627737,1600,3894.004502
-25.932676,1600,3895.690352
-27.960961,1600,3896.513444
-17.28071,1600,3897.332636
-27.714981,1600,3898.157809
-23.072894,1600,3899.056008
-21.172006,1600,3901.917337
-16.795786,1600,3902.764219
-11.62613,1600,3903.557407
-14.510539,1600,3904.372018
-87.566123,218,3904.478805
-19.280049,1600,3906.986252
-34.464721,1600,3907.852742
-33.274262,1600,3908.681561
-19.798198,1600,3909.4979
-27.340848,1600,3910.414276
-17.873036,1600,3912.091657
-34.208402,1600,3912.879028
-28.410232,1600,3913.721495
-18.34827,1600,3914.500069
-32.761766,1600,3915.346352
-20.959865,1600,3917.813444
-34.911072,1600,3918.628669
-25.814715,1600,3919.44049
-35.044278,1600,3920.346811
-37.056963,1600,3921.197939
-24.301859,1600,3922.938627
-28.714134,1600,3923.739801
-24.206533,1600,3924.574345
-24.522227,1600,3925.346609
-24.436975,1600,3926.130084
-99.490651,658,3927.439398
-34.842766,1600,3928.667133
-37.259836,1600,3929.598124
-45.935828,1600,3930.4377
-32.032618,1600,3931.361429
-22.938745,1600,3932.177084
-40.926517,1600,3934.702203
-21.652024,1600,3935.501422
-51.851981,1600,3936.374861
-41.01221,1600,3937.177587
-39.191378,1600,3937.987626
-58.991779,1600,3939.596576
-22.165795,1600,3940.370929
-31.542832,1600,3941.446332
-29.118867,1600,3942.296
-50.869895,1600,3943.120928
-21.37014,1600,3945.610698
-19.429945,1600,3946.420893
-37.772199,1600,3947.246944
-27.348717,1600,3948.065801
-98.600148,94,3948.120336
-89.715253,248,3948.279402
-88.886855,224,3948.438526
-92.08526,269,3948.651329
-121.089169,138,3948.739377
-43.409036,1600,3949.76753
-29.204752,1600,3950.539801
-40.682763,1600,3951.315946
-28.928132,1600,3952.127756
-41.752094,1600,3952.920893
-18.168656,1600,3955.370424
-24.085942,1600,3956.192386
-14.419221,1600,3956.979252
-43.554355,1600,3957.787053
-18.753399,1600,3958.60457
-28.372693,1600,3961.052339
-23.089835,1600,3961.958321
-31.067314,1600,3962.778477
-28.759708,1600,3963.56664
-16.883049,1600,3964.425393
-27.49359,1600,3966.019334
-27.837643,1600,3966.939712
-33.326865,1600,3967.757602
-28.530101,1600,3968.509698
-18.500881,1600,3969.390671
-22.822562,1600,3971.960278
-20.949821,1600,3972.806783
-3.490747,1600,3973.625951
-23.120257,1600,3974.447515
-33.702585,1600,3975.220747
-27.671196,1600,3977.685855
-15.820517,1600,3978.500868
-45.873839,1600,3979.256224
-28.290479,1600,3980.09642
-31.870013,1600,3980.875196
-106.596269,874,3981.410867
-32.843255,1600,3982.574971
-31.359177,1600,3983.340137
-12.406009,1600,3984.158567
-25.912091,1600,3984.926591
-32.753441,1600,3985.69837
-27.272691,1600,3988.118438
-23.398056,1600,3988.919159
-23.324175,1600,3989.667338
-26.158763,1600,3990.442522
-23.275303,1600,3991.234564
-106.535229,199,3991.366465
-88.549854,187,3991.495394
-42.472256,1600,3992.920517
-18.399189,1600,3993.70105
-19.443691,1600,3994.455738
-21.183705,1600,3995.217921
-27.426519,1600,3996.022173
-49.199466,1600,3998.396398
-1.415343,1600,3999.157966
-14.202612,1600,4000.03753
-28.638354,1600,4000.847203
-21.961154,1600,4001.610961
-115.343361,1191,4003.267645
-28.807948,1600,4004.137854
-38.139216,1600,4004.922992
-37.393396,1600,4005.703628
-44.012272,1600,4006.514322
-31.697178,1600,4010.460331
-21.44336,1600,4015.567878
-21.34623,1600,4016.372398
-33.875122,1600,4017.136293
-24.421577,1600,4017.895844
-21.680862,1600,4018.78278
-88.709588,192,4018.919113
-23.454997,1600,4021.180705
-52.843754,1600,4021.945896
-28.848569,1600,4022.730141
-38.50307,1600,4023.579648
-43.779672,1600,4024.430332
-88.022805,202,4024.572357
-18.275691,1600,4026.062887
-23.742478,1600,4026.817161
-38.474623,1600,4027.59959
-21.883804,1600,4028.359901
-23.507774,1600,4029.120652
-20.396155,1600,4031.508417
-22.001549,1600,4032.28655
-20.479751,1600,4033.076322
-38.105543,1600,4033.832644
-21.947893,1600,4034.681689
-87.056246,155,4034.791114
-19.947256,1600,4037.085936
-32.878224,1600,4037.859062
-20.372337,1600,4038.632913
-41.171499,1600,4039.407488
-33.49328,1600,4040.15442
-37.041779,1600,4041.730178
-21.178952,1600,4042.5704
-41.23397,1600,4043.379587
-17.358899,1600,4044.152802
-18.432201,1600,4045.05693
-39.828293,1600,4047.351551
-34.37003,1600,4048.092772
-27.190648,1600,4048.847377
-34.811023,1600,4049.628144
-21.292939,1600,4050.377728
-30.940883,1600,4051.909616
-87.102391,221,4052.017769
-45.596708,1600,4052.758005
-20.360879,1600,4053.517153
-45.666005,1600,4054.295609
-91.136916,283,4055.42969
-39.773572,1600,4056.794288
-40.674053,1600,4057.541375
-38.067758,1600,4058.299977
-35.356649,1600,4059.060723
-28.974758,1600,4059.844797
-38.110396,1600,4062.225564
-23.808519,1600,4062.98853
-22.083798,1600,4063.747901
-21.771693,1600,4064.493072
-22.513004,1600,4065.396997
-20.615879,1600,4066.984019
-24.450188,1600,4067.755486
-22.250555,1600,4068.502226
-20.834808,1600,4069.321955
-24.915266,1600,4070.063796
-23.582606,1600,4072.474948
-39.357972,1600,4073.20927
-21.245527,1600,4073.996421
-23.511799,1600,4074.765638
-24.135521,1600,4075.540987
-86.714612,183,4075.71022
-23.003082,1600,4078.122508
-23.345847,1600,4078.880708
-24.150602,1600,4079.642436
-21.230914,1600,4080.436214
-24.379444,1600,4081.198169
-29.741894,1600,4082.767874
-24.159053,1600,4083.532949
-37.303243,1600,4084.271776
-28.909294,1600,4085.053425
-23.432637,1600,4085.804965
-38.591778,1600,4088.289385
-42.050927,1600,4089.090762
-39.200972,1600,4089.854611
-39.247332,1600,4090.608639
-20.870342,1600,4091.458309
-92.214367,295,4091.63451
-28.989966,1600,4093.011548
-24.693595,1600,4093.776767
-23.762076,1600,4094.528919
-38.912937,1600,4095.26456
-19.945506,1600,4096.046595
-113.202395,1177,4097.691557
-25.127968,1600,4098.512282
-25.346428,1600,4099.284528
-37.398618,1600,4100.017426
-21.931419,1600,4100.791673
-23.973932,1600,4101.538743
-52.008444,1600,4103.876295
-51.585956,1600,4104.679633
-46.738627,1600,4105.434655
-46.850786,1600,4106.209583
-45.338439,1600,4107.121912
-106.448496,894,4107.690465
-43.839389,1600,4108.677128
-40.780965,1600,4109.585957
-28.579719,1600,4110.400571
-33.80144,1600,4111.164594
-26.179612,1600,4111.956536
-29.525034,1600,4114.449289
-13.327343,1600,4115.244979
-20.174972,1600,4116.057022
-21.720994,1600,4116.841914
-22.112728,1600,4117.790448
-123.774793,678,4118.227806
7.45424,1600,4119.363262
-33.074266,1600,4120.134601
-23.5071,1600,4120.91962
-23.261071,1600,4121.684547
-21.939262,1600,4122.442532
-28.874803,1600,4124.830635
-27.959442,1600,4125.615517
-36.64196,1600,4126.366754
-15.533322,1600,4127.188979
-17.49942,1600,4128.122409
-23.550742,1600,4130.631586
-101.133671,178,4130.722408
-15.762368,1600,4131.553367
-5.943617,1600,4132.291016
-22.691074,1600,4133.049633
-24.933504,1600,4134.78623
-16.642268,1600,4135.675494
-18.27772,1600,4136.437356
-34.835824,1600,4137.220037
-24.169847,1600,4138.002993
-100.094668,178,4139.817755
-37.268572,1600,4140.646547
-96.851916,149,4140.745799
-34.909796,1600,4141.47679
-32.123682,1600,4142.225915
-98.669337,167,4143.06229
-22.186483,1600,4143.806507
-26.55215,1600,4144.599837
-31.557586,1600,4145.377854
-101.99059,168,4145.450467
-97.644626,547,4146.60703
-102.489008,159,4147.126005
-14.09089,1600,4147.909328
-31.326129,1600,4148.831534
-48.092486,1600,4149.597207
-31.154805,1600,4150.345604
-28.106249,1600,4152.763234
-30.032593,1600,4153.522974
-23.011703,1600,4154.301067
-18.940551,1600,4155.095381
-25.624359,1600,4155.880492
-30.806738,1600,4157.421475
-35.183333,1600,4158.203751
-46.523182,1600,4159.065195
-23.680767,1600,4159.92809
-23.830064,1600,4160.659284
-87.355364,172,4160.785418
-23.798932,1600,4163.159584
-48.009586,1600,4163.939387
-32.338434,1600,4164.702729
-46.397416,1600,4165.478829
-25.590448,1600,4166.232149
-20.947062,1600,4168.567304
-23.246314,1600,4169.414494
-18.405085,1600,4170.272101
-43.890205,1600,4171.076154
-11.824071,1600,4171.867644
-18.075749,1600,4173.418132
-27.744796,1600,4174.183321
-20.265011,1600,4174.970114
-19.727789,1600,4175.828134
-20.5971,1600,4176.642531
-26.337548,1600,4179.059414
-26.405025,1600,4179.90982
-43.125221,1600,4180.866194
-27.26885,1600,4181.625493
-42.431212,1600,4182.44858
-42.45307,1600,4184.030857
-26.401734,1600,4184.857969
-24.981346,1600,4185.59487
-28.896722,1600,4186.377524
-40.240106,1600,4187.138229
-53.407752,1600,4189.568665
-26.576661,1600,4190.427501
-51.066985,1600,4191.254638
-31.632723,1600,4192.068581
-48.111501,1600,4192.888408
-46.081761,1600,4195.419458
-47.585931,1600,4196.178871
-23.776459,1600,4197.018594
-48.046961,1600,4197.782225
-41.286654,1600,4198.598793
-96.197965,461,4198.929145
-44.78994,1600,4200.235727
-25.159439,1600,4201.174657
-41.380191,1600,4202.03456
-37.724011,1600,4202.829412
-47.585632,1600,4203.595639
-99.312775,533,4203.990947
-48.840122,1600,4206.079345
-27.045838,1600,4206.899125
-45.604668,1600,4207.730539
-27.275655,1600,4208.535186
-26.501683,1600,4209.311824
-43.485513,1600,4210.976567
-38.827431,1600,4211.878838
-42.009148,1600,4212.644888
-54.854465,1600,4213.499177
-46.729801,1600,4214.283244
-24.899004,1600,4216.67678
-48.888225,1600,4217.499664
-52.130589,1600,4218.281689
-49.405284,1600,4219.12466
-50.795888,1600,4219.894655
-103.800203,824,4220.413782
-86.623565,179,4221.359532
-29.949376,1600,4222.479078
-45.927318,1600,4223.296398
-28.864793,1600,4224.307794
-29.191804,1600,4225.343304
-49.029383,1600,4226.075425
-24.916465,1600,4227.732994
-29.141028,1600,4228.519125
-34.077429,1600,4229.308935
-29.491542,1600,4230.090711
-29.410428,1600,4230.927314
-35.997818,1600,4233.47722
-40.449645,1600,4234.253794
-41.309698,1600,4235.049314
-28.031733,1600,4235.828489
-24.372178,1600,4236.645638
-41.598662,1600,4238.252844
-40.935256,1600,4239.029759
-55.816899,1600,4239.842086
-54.19859,1600,4240.652224
-23.710471,1600,4241.486106
-58.293236,1600,4244.286662
-56.086497,1600,4245.042686
-22.962937,1600,4245.882209
-32.908787,1600,4246.678025
-26.6527,1600,4247.496927
-98.930385,668,4247.951272
-30.64475,1600,4249.939543
-32.590217,1600,4250.766906
-45.847298,1600,4251.553808
-25.75948,1600,4252.338973
-50.90297,1600,4253.333328
-43.588985,1600,4254.877242
-49.562247,1600,4255.708519
-24.683558,1600,4256.486922
-30.690805,1600,4257.276714
-44.377861,1600,4258.040455
-22.980855,1600,4260.510015
-22.975548,1600,4261.291551
-17.075837,1600,4262.05562
-23.472019,1600,4262.818798
-23.172643,1600,4263.719969
-119.390349,840,4264.27531
-41.658235,1600,4266.123759
-49.946098,1600,4266.87912
-49.416343,1600,4267.689744
-26.59728,1600,4268.504829
-22.597239,1600,4269.254679
-23.826581,1600,4270.987322
-26.523322,1600,4271.793689
-49.546126,1600,4272.552263
-26.526916,1600,4273.333423
-42.444047,1600,4274.199218
-40.653826,1600,4276.605082
-45.611121,1600,4277.399922
-40.318587,1600,4278.186045
-36.155394,1600,4278.957059
-46.763981,1600,4279.762014
-40.579883,1600,4281.355588
-45.429582,1600,4282.173236
-26.959387,1600,4282.942403
-45.953943,1600,4283.691615
-28.156918,1600,4284.707751
-46.63605,1600,4287.057575
-43.354884,1600,4287.832435
-40.864485,1600,4288.630257
-26.121304,1600,4289.360346
-27.077814,1600,4290.140735
-26.177274,1600,4292.63731
-49.927996,1600,4293.421078
-41.520429,1600,4294.189078
-41.619562,1600,4295.1212
-29.576324,1600,4295.897807
-26.967718,1600,4297.672746
-37.836293,1600,4298.417109
-31.611619,1600,4299.235579
-23.950689,1600,4299.995652
-33.673878,1600,4300.901018
-41.201105,1600,4303.515373
-55.712979,1600,4304.555291
-48.01349,1600,4305.395928
-44.268415,1600,4306.198816
-23.82804,1600,4306.967131
-51.019141,1600,4308.521969
-41.864845,1600,4309.307886
-48.846163,1600,4310.154692
-40.406,1600,4311.07766
-45.778285,1600,4311.857427
